customer_unique_id,frequency,recency,T,monetary_value,p_alive,pred_purch_6m,clv_12m
3e3d56f9737c010ccb5b67c601a18b53,1.0,9.0,87.0,160.05,0.031583376100159134,0.04333662173114877,11.611769520206563
3e43e6105506432c953e165fb2acf44c,5.0,162.0,394.0,214.78799999999995,0.08979677875949109,0.17329085279509682,63.38865907741909
3e47025034c5a31cff56168ac0519f1f,1.0,13.0,195.0,48.22,0.011715329048494767,0.012374046351199099,1.1001105062058216
3e5306add1209e5ba184092dd1587282,2.0,361.0,640.0,77.41999999999999,0.18515494420259165,0.14089327034519722,19.91498485564338
3e6658866cc636c1762c080ed56f44e6,1.0,393.0,605.0,269.12,0.038838684066242905,0.022118991552936444,11.230380893299916
3e7bb77746c1489704b3e041860dfb6d,1.0,48.0,163.0,61.989999999999995,0.026897839769166296,0.03047428810710745,3.387221158084343
3ea4185126195c34ed9949d8e406d570,2.0,381.0,472.0,298.76,0.3996031812680283,0.37344839024925897,195.8807065395516
3edcab192482e9871c17b34cf98c3996,1.0,26.0,100.0,126.23,0.03620745646398687,0.04793718898310846,10.256536891447276
3f00548d480f59bdac5e1ad8a68dcfe1,1.0,91.0,366.0,116.73,0.011459961670609456,0.008910912559590815,1.9207519575272651
3f1ae9854823f7c0a8027bd994b2ce64,1.0,21.0,218.0,170.18,0.011190981431923331,0.011273378774217236,3.375138260522152
3f36fa15a16c4850992aa0f33561906e,1.0,115.0,618.0,96.16,0.0048516341263082465,0.0027235229771908056,0.5074571100662646
3f5534bf8c9378ee05b7dd684cb20e8a,1.0,35.0,379.0,73.15,0.004986795194046393,0.0038017634790697883,0.524721432027545
3fc38da1985b9e820504f0ad51abc8d1,1.0,153.0,437.0,28.14,0.015280092400629199,0.010715583463580924,0.6213471300607998
3fdc39171d444e1a1cd4da98ac2e4adb,1.0,42.0,231.0,199.14,0.014141370018334478,0.013883189579153356,4.867701865904878
3fe3e628c6c7a15ae96416826a4c5952,1.0,390.0,450.0,258.9,0.07137888315758428,0.049174291769088385,23.476722100402192
3ff874206f1d7d1e3ffe12bc9c88c27c,1.0,361.0,439.0,77.51,0.06469895996340305,0.045247026619365846,6.675626857398939
4011b7579e894fa929d2de97b4928f41,1.0,2.0,225.0,444.25,0.007546257617012595,0.007496447441342017,5.791582603331502
4041baa51d9eae8f5955ccd4f02bb044,1.0,431.0,518.0,100.41000000000001,0.06515676920123327,0.04110322505810287,7.873887205516312
4046cc9e4828038b58ee191e1f713466,1.0,60.0,189.0,164.28,0.025388007538991116,0.027159788675240683,7.7811307187125625
4067ba7df47a2bcb753ae5f7530fc7cc,1.0,8.0,513.0,82.73,0.0016532477712727124,0.001049428586902115,0.1668127811318873
40730ca1af9742bd0bdbcef270ff4c76,1.0,147.0,470.0,137.6,0.012364674207271619,0.008293526653337288,2.1389089554644376
407a6773db6e845737d04a6e27e653b4,1.0,4.0,399.0,88.55,0.0026334577696536243,0.0019490710245582893,0.3241247311415221
408aee96c75632a92e5079eee61da399,1.0,506.0,624.0,42.51,0.06079817880590738,0.033905948893570036,2.9305753728317416
408b1dc1bf28c3245e5eca9097e14b9f,1.0,122.0,360.0,55.85,0.016728092726957654,0.013128130859580252,1.399193237835011
4092bf290aa60e4f2d4a0dcc2f38c954,1.0,455.0,569.0,418.56,0.05961561896251618,0.035373945786474736,27.659521919152485
409379e6e577c89589dade402e6c2522,1.0,280.0,510.0,277.61,0.02949326958760341,0.018791664604159347,9.706249783633904
410a0462acba9ae869f84450fae8a4ea,1.0,20.0,161.0,123.56,0.017751510437990548,0.020203800634207555,4.342540911718943
41348c09a551501117e31f8a4149950c,1.0,29.0,338.0,211.12,0.00570815552897958,0.00463788054057465,1.7712991509851208
417021b1b4553c55daa22f17dbf37cdc,1.0,2.0,202.0,110.25999999999999,0.009041812103793822,0.009411137170326316,1.8379490940365808
4186b96df8197e7b4982a751c1dde3b6,1.0,46.0,108.0,27.990000000000002,0.044797182090808386,0.05805896849923225,3.0513869460657173
4191bcfd448dc07138d2951ea4d10008,1.0,154.0,499.0,72.72999999999999,0.011608305508218321,0.007499494133024707,1.0520861293995696
41b3ab6b1f95cbd2afb361e852a56917,1.0,7.0,406.0,98.34,0.002686337763802922,0.0019681172120384147,0.3624676514172236
41b4af321ed477242aebe74652fd8219,1.0,29.0,157.0,61.39,0.021334978794998096,0.024506568107286995,2.6930055283329506
41d57ab847e5ccbe403f46b07ee577d6,1.0,175.0,226.0,50.45,0.06396544342343884,0.06341770281675917,5.93862239679665
